,title,price,link
132,"Lenovo IdeaPad Slim 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE004RIN  ","56,000",https://www.amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE004RIN/dp/B0CCNR29M6/ref=sr_1_176?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.IaSsCy6CzqYsCKohYIAhgbq4jYNbiQGh0AQlpn8ZaU2C9NycAeoO3FoksRGtVQjg7LjWJH6lcmr7nSxhr0rKg_j1I61lS-AVePlZlHMQnHCd8UR7GdBkFWkbe14X95XAra1N0NG16Uask5YL4wLXftH06iGb8qgrHqU86jJgUY2NKpvZC98YuBxu90czOrrEgtzX_UuAfV1qaXSjlArt_eAcpwfk-Rdw_uN70NBthj0.PDsOjMCQ41Y1B1tnaBdv86K5JE-JCeXh2Gcm2y0bGVs&dib_tag=se&keywords=laptop&qid=1719413042&sprefix=laptop%2Caps%2C243&sr=8-176
133,"ASUS Creator Series Vivobook Pro 15, 15.6-inch (39.62 cms) FHD 144Hz, AMD Ryzen 5 5600H, Gaming Laptop (16GB/512GB SSD/4GB NVIDIA GeForce RTX 3050/Win11/Office 2021/Silver/1.80 kg),M6500QC-HN542WS  ","65,499",https://www.amazon.in//ASUS-Creator-Vivobook-15-6-inch-M6500QC-HN542WS/dp/B0BRYZVQVH/ref=sr_1_177?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.IaSsCy6CzqYsCKohYIAhgbq4jYNbiQGh0AQlpn8ZaU2C9NycAeoO3FoksRGtVQjg7LjWJH6lcmr7nSxhr0rKg_j1I61lS-AVePlZlHMQnHCd8UR7GdBkFWkbe14X95XAra1N0NG16Uask5YL4wLXftH06iGb8qgrHqU86jJgUY2NKpvZC98YuBxu90czOrrEgtzX_UuAfV1qaXSjlArt_eAcpwfk-Rdw_uN70NBthj0.PDsOjMCQ41Y1B1tnaBdv86K5JE-JCeXh2Gcm2y0bGVs&dib_tag=se&keywords=laptop&qid=1719413042&sprefix=laptop%2Caps%2C243&sr=8-177
134,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BGIN  ","35,990",https://www.amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82R400BGIN/dp/B09MM58Y7Q/ref=sr_1_18?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.pfQKLxx5fRSjcoGExZQg5KcEyJJLo0qSsfMuwpmqNqz7WiZMW_eo1NReISXz_Dt-1xCxVtN5bToSjjttDid7OgRvAMxBaAngU-u170imolbkQpED63XBr3xU4qwIvxSOqQ-ZHHNK5Mc8d76Sz8B629Wpf1G2VOpRS9RyXWSLrn7O7e6EIgeLMvVhtvBX2HKQXfK3OdMqswXwrV0_uHXC7GtjvZrcZ1if7tTNwp_cHpU.vwDNyLzimiTEHEtifBzN18_OeF4cpuO5-MkifTWf7TM&dib_tag=se&keywords=laptop&qid=1719413014&sprefix=laptop%2Caps%2C243&sr=8-18
135,"Lenovo IdeaPad Slim 5 AMD Ryzen 7 7730U 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD IR Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE0072IN  ","61,100",https://www.amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE0072IN/dp/B0CFF4S5H1/ref=sr_1_178?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.IaSsCy6CzqYsCKohYIAhgbq4jYNbiQGh0AQlpn8ZaU2C9NycAeoO3FoksRGtVQjg7LjWJH6lcmr7nSxhr0rKg_j1I61lS-AVePlZlHMQnHCd8UR7GdBkFWkbe14X95XAra1N0NG16Uask5YL4wLXftH06iGb8qgrHqU86jJgUY2NKpvZC98YuBxu90czOrrEgtzX_UuAfV1qaXSjlArt_eAcpwfk-Rdw_uN70NBthj0.PDsOjMCQ41Y1B1tnaBdv86K5JE-JCeXh2Gcm2y0bGVs&dib_tag=se&keywords=laptop&qid=1719413042&sprefix=laptop%2Caps%2C243&sr=8-178
136,"ASUS ROG Strix G16 (2024), 16 ""(40.64cm) QHD+ 240Hz, Intel Core i9 14900HX, Gaming Laptop (16GB DDR5/1TB SSD/NVIDIA GeForce RTX 4070 /Windows 11/Office 2021/Eclipse Gray/2.50 Kg), G614JIR-N4062WS  ","1,99,490",https://www.amazon.in//ASUS-40-64cm-14900HX-GeForce-G614JIR-N4062WS/dp/B0D25V5MSM/ref=sr_1_179?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.IaSsCy6CzqYsCKohYIAhgbq4jYNbiQGh0AQlpn8ZaU2C9NycAeoO3FoksRGtVQjg7LjWJH6lcmr7nSxhr0rKg_j1I61lS-AVePlZlHMQnHCd8UR7GdBkFWkbe14X95XAra1N0NG16Uask5YL4wLXftH06iGb8qgrHqU86jJgUY2NKpvZC98YuBxu90czOrrEgtzX_UuAfV1qaXSjlArt_eAcpwfk-Rdw_uN70NBthj0.PDsOjMCQ41Y1B1tnaBdv86K5JE-JCeXh2Gcm2y0bGVs&dib_tag=se&keywords=laptop&qid=1719413042&sprefix=laptop%2Caps%2C243&sr=8-179
137,"HP Pavilion 15, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, AMD Radeon graphics, FPR, 720p HD camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh1147AU  ","59,990",https://www.amazon.in//HP-Pavilion-15-6-inch-Graphics-eh1147AU/dp/B0CTHYJH41/ref=sr_1_180?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.IaSsCy6CzqYsCKohYIAhgbq4jYNbiQGh0AQlpn8ZaU2C9NycAeoO3FoksRGtVQjg7LjWJH6lcmr7nSxhr0rKg_j1I61lS-AVePlZlHMQnHCd8UR7GdBkFWkbe14X95XAra1N0NG16Uask5YL4wLXftH06iGb8qgrHqU86jJgUY2NKpvZC98YuBxu90czOrrEgtzX_UuAfV1qaXSjlArt_eAcpwfk-Rdw_uN70NBthj0.PDsOjMCQ41Y1B1tnaBdv86K5JE-JCeXh2Gcm2y0bGVs&dib_tag=se&keywords=laptop&qid=1719413042&sprefix=laptop%2Caps%2C243&sr=8-180
138,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/100% sRGB/Office 2021/3 Month Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,09,990",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NTM0MjQ2ODUxMTkwMTc3OjE3MTk0MTMwNDI6c3BfYnRmOjMwMDIwNjU1Nzg5NjQzMjo6MDo6&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN%2Fdp%2FB0D3TGNY9G%2Fref%3Dsr_1_181_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.IaSsCy6CzqYsCKohYIAhgbq4jYNbiQGh0AQlpn8ZaU2C9NycAeoO3FoksRGtVQjg7LjWJH6lcmr7nSxhr0rKg_j1I61lS-AVePlZlHMQnHCd8UR7GdBkFWkbe14X95XAra1N0NG16Uask5YL4wLXftH06iGb8qgrHqU86jJgUY2NKpvZC98YuBxu90czOrrEgtzX_UuAfV1qaXSjlArt_eAcpwfk-Rdw_uN70NBthj0.PDsOjMCQ41Y1B1tnaBdv86K5JE-JCeXh2Gcm2y0bGVs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413042%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
139,"(Refurbished) Lenovo Yoga 6 AMD Ryzen 5 5500U 13.3"" (33.782cm) FHD IPS 2-in-1 Convertible Touchscreen La  ","47,552",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NTM0MjQ2ODUxMTkwMTc3OjE3MTk0MTMwNDI6c3BfYnRmOjMwMDIzNDY0MDE3MTgzMjo6MDo6&url=%2FRefurbished-Lenovo-33-782cm-Convertible-Touchscreen%2Fdp%2FB0C4DT3HX8%2Fref%3Dsr_1_182_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.IaSsCy6CzqYsCKohYIAhgbq4jYNbiQGh0AQlpn8ZaU2C9NycAeoO3FoksRGtVQjg7LjWJH6lcmr7nSxhr0rKg_j1I61lS-AVePlZlHMQnHCd8UR7GdBkFWkbe14X95XAra1N0NG16Uask5YL4wLXftH06iGb8qgrHqU86jJgUY2NKpvZC98YuBxu90czOrrEgtzX_UuAfV1qaXSjlArt_eAcpwfk-Rdw_uN70NBthj0.PDsOjMCQ41Y1B1tnaBdv86K5JE-JCeXh2Gcm2y0bGVs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413042%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
140,BEHIDE 15.6 Inch Vegan Leather Laptop Messenger Bag - Stylish Office Shoulder and Handbag for Men and Women - Padded Compartment | 1-Year Warranty I Fits up to 14/15.6/16 Inch  ,"1,599",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NTE1NTIwNjMyMTU2MTc3OjE3MTk0MTMwNDU6c3BfYXRmX25leHQ6MzAwMTgwNjcwODI3NzMyOjowOjo&url=%2FBEHIDE-Vegan-Leather-Laptop-Messenger%2Fdp%2FB0CN5PTF7V%2Fref%3Dsr_1_177_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413045%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
141,RICHSIGN LEATHER ACCESSORIES 24 litres Leather Laptop Briefcase Messenger Shoulder Bags  ,"4,499",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NTE1NTIwNjMyMTU2MTc3OjE3MTk0MTMwNDU6c3BfYXRmX25leHQ6MjAwMzM3NDMzMDM0MDQ6OjA6Og&url=%2FRICHSIGN-LEATHER-ACCESSORIES-Briefcase-Messenger%2Fdp%2FB07QJCP4J7%2Fref%3Dsr_1_178_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413045%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
142,"HP Pavilion 15, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, AMD Radeon graphics, FPR, 720p HD camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh1147AU  ","59,990",https://www.amazon.in//HP-Pavilion-15-6-inch-Graphics-eh1147AU/dp/B0CTHYJH41/ref=sr_1_179?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE&dib_tag=se&keywords=laptop&qid=1719413045&sprefix=laptop%2Caps%2C243&sr=8-179
143,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 6800H 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (8GB/512GB SSD/Win11/Office/NVIDIA RTX 3050 4GB/RGB Keyboard/Alexa/3 Month Game Pass/Onyx Grey/2.32Kg), 82SB00V5IN  ","62,990",https://www.amazon.in//Lenovo-IdeaPad-39-62cm-Keyboard-82SB00V5IN/dp/B0CGV5JRSK/ref=sr_1_180?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE&dib_tag=se&keywords=laptop&qid=1719413045&sprefix=laptop%2Caps%2C243&sr=8-180
144,"ASUS ROG Strix G16 (2024), 16 ""(40.64cm) QHD+ 240Hz, Intel Core i9 14900HX, Gaming Laptop (16GB DDR5/1TB SSD/NVIDIA GeForce RTX 4070 /Windows 11/Office 2021/Eclipse Gray/2.50 Kg), G614JIR-N4062WS  ","1,99,490",https://www.amazon.in//ASUS-40-64cm-14900HX-GeForce-G614JIR-N4062WS/dp/B0D25V5MSM/ref=sr_1_181?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE&dib_tag=se&keywords=laptop&qid=1719413045&sprefix=laptop%2Caps%2C243&sr=8-181
145,"HP 15s, Ryzen 5-5500U, 16GB RAM/512GB SSD 15.6-inches(39.6 cm) FHD, Micro-Edge, Anti-Glare Laptop/Alexa Built-in/Windows 11 /AMD Radeon Graphics/Dual Speakers/MS Office 2021/1.69 Kg, 15s-eq2182AU  ","42,990",https://www.amazon.in//HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_19?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.pfQKLxx5fRSjcoGExZQg5KcEyJJLo0qSsfMuwpmqNqz7WiZMW_eo1NReISXz_Dt-1xCxVtN5bToSjjttDid7OgRvAMxBaAngU-u170imolbkQpED63XBr3xU4qwIvxSOqQ-ZHHNK5Mc8d76Sz8B629Wpf1G2VOpRS9RyXWSLrn7O7e6EIgeLMvVhtvBX2HKQXfK3OdMqswXwrV0_uHXC7GtjvZrcZ1if7tTNwp_cHpU.vwDNyLzimiTEHEtifBzN18_OeF4cpuO5-MkifTWf7TM&dib_tag=se&keywords=laptop&qid=1719413014&sprefix=laptop%2Caps%2C243&sr=8-19
146,Acer Travelmate Business Laptop Intel Core i7-11th Gen (Windows 11 Home/16 GB Ram/1TB SSD/Intel Iris Xe Graphics/14.0 IPS Display/Backlit Keyboard/Fingerprint Sensor) TMP214-53  ,"47,990",https://www.amazon.in//Acer-Travelmate-Business-Fingerprint-TMP214-53/dp/B0CHRPJCSG/ref=sr_1_182?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE&dib_tag=se&keywords=laptop&qid=1719413045&sprefix=laptop%2Caps%2C243&sr=8-182
147,"Dell Inspiron 3530 Laptop, 13th Generation Intel Core i7-1355U Processor, 16GB, 512GB, 15.6"" (39.62cm) FHD 120Hz Display, Backlit KB, Win 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.62kg  ","70,390",https://www.amazon.in//Dell-Inspiron-3530-i7-1355U-Processor/dp/B0CJK111K3/ref=sr_1_183?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE&dib_tag=se&keywords=laptop&qid=1719413045&sprefix=laptop%2Caps%2C243&sr=8-183
148,"HP Smartchoice Victus Gaming Laptop, 13th Gen Intel Core i5-13420H,6GB RTX 4050 GPU,15.6-inch(39.6 cm),FHD,IPS,144 Hz,16GB DDR4,1TB SSD,Backlit KB,B&O (Win 11,MSO,Blue,2.37 kg),fa1317TX  ","83,790",https://www.amazon.in//HP-Smartchoice-i5-13420H-15-6-inch-fa1317TX/dp/B0D1YHWVF9/ref=sr_1_184?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE&dib_tag=se&keywords=laptop&qid=1719413045&sprefix=laptop%2Caps%2C243&sr=8-184
149,"ASUS Vivobook 15 OLED (2023), AMD Ryzen 5 7530U, 15.6"" (39.62 cm) FHD OLED, Thin and Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit KB/FP Sensor/Black/1.7 Kg), M1505YA-LK541WS  ","51,990",https://www.amazon.in//ASUS-Vivobook-Windows-Backlit-M1505YA-LK541WS/dp/B0BQSNSY42/ref=sr_1_185?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE&dib_tag=se&keywords=laptop&qid=1719413045&sprefix=laptop%2Caps%2C243&sr=8-185
150,"HP Laptop 15, AMD Ryzen 5 7520U, 15.6-inch (39.6 cm), FHD, 16GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0030AU  ","43,990",https://www.amazon.in//HP-15-6-inch-Graphics-Privacy-fc0030AU/dp/B0C3RCZ1P6/ref=sr_1_186?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE&dib_tag=se&keywords=laptop&qid=1719413045&sprefix=laptop%2Caps%2C243&sr=8-186
151,"Lenovo ThinkPad E14 AMD Ryzen 3 7330U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Win 11/Office 2021/AMD Radeon Graphics/FPR/Black/1 Year onsite/1.41 kg), 21JRS00Y00  ","48,990",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NTE1NTIwNjMyMTU2MTc3OjE3MTk0MTMwNDU6c3BfbXRmOjMwMDAxMzY0MTI0OTQzMjo6MDo6&url=%2FLenovo-ThinkPad-Windows-Graphics-21JRS00Y00%2Fdp%2FB0C9MTWT8F%2Fref%3Dsr_1_187_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413045%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
152,"(Refurbished) Lenovo ThinkBook 15 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD 220 nits Antiglare Thin and Ligh  ","30,592.",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NTE1NTIwNjMyMTU2MTc3OjE3MTk0MTMwNDU6c3BfbXRmOjMwMDIzNDY0MDE3NTQzMjo6MDo6&url=%2FRenewed-Lenovo-ThinkBook-Antiglare-21A4A09UIH%2Fdp%2FB0B75RWPP8%2Fref%3Dsr_1_188_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413045%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
153,"ASUS Vivobook 15 (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Blue/1.7 kg), X1504VA-NJ321WS  ","42,990",https://www.amazon.in//ASUS-Vivobook-i3-1315U-Integrated-X1504VA-NJ321WS/dp/B0BYJGR7CR/ref=sr_1_189?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE&dib_tag=se&keywords=laptop&qid=1719413045&sprefix=laptop%2Caps%2C243&sr=8-189
154,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13500H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p Camera/Alexa/3 Month Game Pass/Grey/1.89Kg), 82XF0077IN  ","70,490",https://www.amazon.in//Lenovo-IdeaPad-350Nits-Backlit-82XF0077IN/dp/B0CNK232CB/ref=sr_1_190?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.Oz8XshetwOujUiIXWcU2TATARKjeNFPDla0hN2I6LXuvkPTAjRh6JBkUC1eXROUNAHc-G1sQqTgwKhjScKJ0sUgE7z1rv4XrHoSyIPXYiffLhgYp9mkXMwSO9KiBlzTJWROpQTA9sE_uN1akC3Obzp9z0lwMrD9QF-h15txGL3vT-DTQaxSo65MJIlv-jfRBpPoXpVgxd5Y4YPw-5_Zs-Eg_BWsQeV0t1uQlydCmnuE.dfGXol-6Trsa2dNrRSWqDcrTGnT5kkNOhGNZecuHlIE&dib_tag=se&keywords=laptop&qid=1719413045&sprefix=laptop%2Caps%2C243&sr=8-190
